misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
6400,2304360,320,15.58903168,1.3012443900108337,-0.010979877784848213,9.265514796972274
6420,2311560,321,14.472729530000002,1.2998027086257935,-0.001798071712255478,1.4224349737167359
6440,2318760,321,18.20255649,1.2989327311515808,-0.0040776729583740234,8.942764022946358
6460,2325960,321,12.759775189999997,1.2973846435546874,-0.004085568338632583,9.547102031111717
6480,2333160,321,15.86327738,1.2966148495674132,-0.004565743636339903,0.9432094186544419
6500,2340360,321,14.77996695,1.295800805091858,-0.0070864887908101085,10.277544286847114
6520,2347560,321,12.267435979999998,1.2951013207435609,-1.694168895483017e-05,25.332874298095703
6540,2354760,321,14.336036000000002,1.2952520847320557,0.014372677775099874,12.717740345001221
6560,2361960,321,13.056447500000004,1.2952246069908142,-0.001009363867342472,30.856475979089737
6580,2369160,321,10.390661589999997,1.2949394226074218,-0.0065810427069664,21.717705249786377
6600,2376360,321,12.73240538,1.2958810329437256,-0.0034748539328575134,15.510374879837036
6620,2383560,321,13.92768437,1.2964800119400024,-0.00854433812201023,8.771462881565094
6640,2390760,321,13.880688990000001,1.2954188227653503,-0.00786089412868023,4.5402683228254315
6660,2397960,321,13.05787166,1.2950841307640075,-0.0016542457044124604,5.278256344795227
6680,2405160,321,18.6350513,1.2940210938453673,0.008183561637997628,24.610236835479736
6700,2412360,321,11.749573929999999,1.2947453260421753,-0.006886424496769905,6.036793303489685
6720,2419560,321,12.256453669999999,1.2952987909317017,0.0006721201294567436,14.49433137178421
6740,2426760,321,15.56098386,1.295787787437439,-0.00715070515871048,8.999107953906059
6760,2433960,321,14.464945160000003,1.295755434036255,-0.004713669419288635,9.012147092819214
6780,2441160,321,15.790752040000003,1.2960023164749146,0.001255543902516365,9.608257246017455
6800,2448360,321,15.31654088,1.2976409912109375,0.016971361765172333,27.44131555557251
6820,2455560,321,15.815080640000001,1.2974018812179566,-0.006865202635526657,3.759440517425537
6840,2462760,321,11.72841921,1.297705078125,-0.007055144011974335,7.718885326385498
6860,2469960,321,14.617318570000002,1.2980803012847901,-0.011032593250274659,7.036392343044281
6880,2477160,321,15.402433769999998,1.2987130641937257,-0.0032691715285182,21.72773289680481
6900,2484360,321,12.737299650000002,1.298580825328827,0.001914002001285553,25.847450852394104
6920,2491560,321,18.240991450000003,1.298614239692688,0.00038958992809057236,30.4937162399292
6940,2498760,322,12.68966398,1.298513412475586,-0.003278748970478773,32.01266808509827
6960,2505960,322,16.18606949,1.2980612754821776,-0.0036964818835258486,11.784297001361846
6980,2513160,322,12.340974820000001,1.299536669254303,-0.001994304358959198,7.9387514054775234
7000,2520360,322,11.324406430000002,1.2996180415153504,0.0014777983073145152,24.389935111999513
7020,2527560,322,14.474024209999998,1.300211000442505,0.006373814574908465,53.46394271850586
7040,2534760,322,13.394331580000001,1.3015955924987792,-0.0027787402272224427,8.353341260552407
7060,2541960,322,16.276256710000002,1.3021741151809691,-0.010323320981115103,8.12152344584465
7080,2549160,322,16.46938306,1.3014005303382874,-0.007774999365210533,14.856032276153565
7100,2556360,322,19.866848700000002,1.3000702381134033,-0.01529337912797928,0.45230580270290377
7120,2563560,322,13.412445289999999,1.2998405575752259,0.01120486855506897,14.950994026660918
7140,2570760,322,17.19294252,1.3000014305114747,0.004894181876443327,23.80543475151062
7160,2577960,322,16.188286409999996,1.3001004338264466,-0.011753701069392265,19.33547878265381
7180,2585160,322,14.95553881,1.2999606490135194,0.0025695566087961196,31.650334179401398
7200,2592360,322,16.397642610000002,1.2999382972717286,-0.004827035963535309,12.98250554651022
7220,2599560,322,9.67635362,1.2995104908943176,0.023526856303215028,32.487809425592424
7240,2606760,322,13.695608650000002,1.2987117409706115,-0.013943644613027573,0.7272808253765106
7260,2613960,322,10.482418790000002,1.298888921737671,0.004446058720350266,28.055649772286415
7280,2621160,322,12.79297909,1.2992760419845581,-0.006788017600774765,28.16308710575104
7300,2628360,322,12.793829430000002,1.298858606815338,-0.0052160879131406546,6.952039456367492
7320,2635560,322,13.42892387,1.2998957872390746,-0.0011233776807785035,12.166682529449464
7340,2642760,322,15.28323942,1.2982240319252014,0.0041392922401428224,15.334674549102782
7360,2649960,322,12.867827320000002,1.2972800612449646,0.01239597648382187,11.3974048525095
7380,2657160,322,12.139768819999999,1.2971803188323974,0.007615403458476067,29.022374904155733
7400,2664360,322,9.45666788,1.2985090017318726,-0.009879122674465179,6.100328910350799
7420,2671560,322,14.668042160000002,1.2979573965072633,0.012932851910591125,12.77108867764473
7440,2678760,322,12.10628885,1.2980668544769287,0.0021735385060310366,17.64068256020546
7460,2685960,322,13.132956450000002,1.2978658437728883,-0.0060019389726221565,18.57546195983887
7480,2693160,322,9.213903940000002,1.2974100947380065,-0.00039757974445819855,16.75816864967346
7500,2700360,323,8.841882519999999,1.296009361743927,0.027185484021902084,12.593142080307008
7520,2707560,323,12.127120099999999,1.2960512280464171,-0.0028934562113136055,29.640202140808107
7540,2714760,323,15.28742248,1.296326208114624,0.014558785781264304,14.384704065322875
7560,2721960,323,10.3143195,1.2969099879264832,0.0008506933460012079,30.687088537216187
7580,2729160,323,12.798648530000003,1.2967318177223206,0.010607948899269104,20.422273373603822
7600,2736360,323,13.437428160000001,1.2967270851135253,0.0025692233815789224,2.711695337295532
7620,2743560,323,13.298873239999999,1.2960264205932617,6.068944931030274e-05,18.541147911548613
7640,2750760,323,12.510620820000002,1.296952497959137,-0.0007999531924724578,15.99788054227829
7660,2757960,323,12.155346589999997,1.2964844584465027,0.0020140811800956728,30.94230980873108
7680,2765160,323,13.824656509999995,1.296467125415802,0.002237807400524616,28.368038654327393
7700,2772360,323,17.45697408,1.296654748916626,-0.0002642765641212463,17.143956184387207
7720,2779560,323,18.38765016,1.2955460667610168,0.004135631769895553,18.646611785888673
7740,2786760,323,16.967206460000003,1.2954478859901428,-0.011145845567807556,27.43188896179199
7760,2793960,323,15.43885355,1.295225191116333,-0.008401595056056976,11.241514468193055
7780,2801160,323,16.02177933,1.2960443377494812,-0.02189822606742382,21.749613094329835
7800,2808360,323,18.66327377,1.2972471594810486,-0.00829625278711319,6.636310333013535
7820,2815560,323,19.489469209999996,1.2974465131759643,-0.011805912107229232,0.871240246295929
7840,2822760,323,16.34355544,1.2976568937301636,0.014065700583159924,23.896845692396163
7860,2829960,323,15.99864983,1.2974457025527955,-0.005363214761018753,9.021005529165269
7880,2837160,323,15.458639590000002,1.297193431854248,-0.010310642421245575,18.31139941215515
7900,2844360,323,15.620874979999998,1.2985081791877746,-0.00886719934642315,1.0478159934282303
7920,2851560,323,15.882352930000001,1.2984028220176698,-0.00710333650931716,1.735074269771576
7940,2858760,323,15.72378109,1.2969768404960633,-0.004167770687490702,1.835392290353775
7960,2865960,323,16.595367730000003,1.296506369113922,-0.008492606412619352,35.262957620620725
7980,2873160,323,14.000650769999998,1.2961587309837341,-0.005008319020271301,11.037842857837678
8000,2880360,323,9.51666081,1.2977421522140502,-0.0022842280566692354,13.744771540164948
8020,2887560,323,14.670957789999997,1.2988203525543214,0.0009556470438838005,10.913037180900574
8040,2894760,323,16.809195340000002,1.2982643604278565,-0.007372798770666123,11.480639860033989
8060,2901960,323,19.96917221,1.2982496976852418,-0.0034945437684655188,0.8079150944948197
8080,2909160,323,15.899393130000004,1.2974751830101012,-0.007291032001376152,12.95644805431366
8100,2916360,323,14.69515177,1.2980974316596985,-0.003437778353691101,11.147798138856889
8120,2923560,323,15.421239309999999,1.2974923849105835,-0.01168586015701294,4.303797829151153
8140,2930760,323,17.20073129,1.2979608178138733,-0.013018060475587845,0.9532017081975936
8160,2937960,323,16.376339870000002,1.2968800067901611,0.0019321955740451812,37.09867838025093
8180,2945160,323,15.955077260000001,1.2965875625610352,-0.002657538652420044,17.821472465991974
8200,2952360,323,14.936508889999997,1.295592713356018,-0.0018101195222698153,42.613915890455246
8220,2959560,323,12.24001953,1.2956398487091065,0.0027325883507728576,24.279822969436644
8240,2966760,323,12.863669619999998,1.2952922940254212,-0.0050887947902083395,19.166166734695434
8260,2973960,324,10.74428392,1.2960030078887939,0.0005792111158370971,6.739645570516586
8280,2981160,324,11.44280033,1.2965842008590698,-0.007501564593985677,17.78089122772217
8300,2988360,324,13.22991063,1.2970632314682007,-0.0017215020954608918,17.21292142868042
8320,2995560,324,15.00891819,1.2972712159156798,0.024994245171546935,33.644389915466306
8340,3002760,324,13.120564100000001,1.2975080490112305,0.011866168305277824,9.64394456744194
8360,3009960,324,14.30898932,1.2972240447998047,0.00371994748711586,15.86371014714241
8380,3017160,324,16.08829881,1.2971883535385131,-0.01578390710055828,3.976169604063034
8400,3024360,324,12.65634263,1.2986387729644775,-0.009697002172470093,34.93561420440674
8420,3031560,324,10.14386137,1.2988268852233886,-0.0036617152392864226,11.552100425958633
8440,3038760,324,11.31718799,1.2996342420578002,-0.01391879767179489,1.801075178384781
8460,3045960,324,16.26322859,1.2991211056709289,-0.004726243764162063,27.672621893882752
8480,3053160,324,13.79747837,1.2996932744979859,0.003490752598736435,10.823843848705291
8500,3060360,324,13.88228678,1.2999390840530396,0.0013111822307109832,1.5448935091495515
8520,3067560,324,14.108803599999996,1.301130735874176,-0.00420912504196167,32.45300889015198
8540,3074760,324,10.544881750000002,1.3019970536231995,0.026842926070094107,23.400431060791014
8560,3081960,324,13.574814960000001,1.3022059440612792,0.0013156011700630188,17.42374316453934
8580,3089160,324,11.907416430000003,1.3022525191307068,0.0017718771472573281,22.82579174041748
8600,3096360,324,13.965404330000002,1.3017045736312867,-0.008443429600447416,14.559437894821167
8620,3103560,324,16.32130369,1.3017054915428161,-0.0009924039244651795,29.789806032180785
8640,3110760,324,11.158843210000002,1.3014938712120057,-0.008430746011435985,1.271098107099533
8660,3117960,324,15.312591309999998,1.3020762085914612,0.0023848414421081543,11.322439724206925
8680,3125160,324,12.73575792,1.3030304789543152,0.0011279599741101265,18.600230291485786
8700,3132360,324,14.98366669,1.3024947762489318,-0.0027880376631401306,32.283935546875
8720,3139560,324,14.423688440000001,1.3026229619979859,-0.008650647103786468,9.73716115951538
8740,3146760,324,14.44826198,1.3033647060394287,0.005510782450437545,44.64255542755127
8760,3153960,324,18.747113820000003,1.3023876309394837,-0.0024354144930839538,5.912758338451385
8780,3161160,324,18.39279577,1.3025211453437806,-0.006703101843595505,10.531393405795097
8800,3168360,324,16.14873464,1.3032674193382263,0.0012059025466442108,22.447142672538757
8820,3175560,324,19.23805508,1.303346586227417,0.004624530673027039,11.482861506938935
8840,3182760,324,16.97809234,1.3030773282051087,-0.002070455299690366,18.81425156891346
8860,3189960,324,18.44451291,1.3021667361259461,-0.0014942168258130551,2.389021110534668
8880,3197160,324,16.01423025,1.301839816570282,-0.009012926369905472,1.4805697202682495
8900,3204360,324,21.240352169999998,1.3019316077232361,-0.015824761241674423,0.41582708060741425
8920,3211560,324,15.81715786,1.3008030533790589,-0.01087433435022831,24.98652591109276
8940,3218760,324,16.94713123,1.3002559661865234,-0.0036478862166404724,14.247245979309081
8960,3225960,324,12.410240219999999,1.300073516368866,0.005115391314029693,21.95989670753479
8980,3233160,324,19.39788851,1.2994944214820863,-0.0017983047291636467,21.895405882596968
9000,3240360,324,12.84020154,1.299241578578949,0.001645737886428833,14.694563722610473
9020,3247560,324,18.45160605,1.2995548486709594,-0.003591899201273918,27.31142461895943
9040,3254760,324,19.233173499999996,1.2980059146881104,-0.014209846407175064,7.356933256983757
9060,3261960,324,20.02038315,1.2985379576683045,0.0005910784006118774,14.378206393122673
9080,3269160,324,22.408589550000002,1.2981447100639343,0.002692800760269165,16.638958112895487
9100,3276360,324,17.75626229,1.2979564905166625,-0.0015450306236743927,12.625327840447426
9120,3283560,324,18.27059571,1.29775470495224,-0.0011930562555789947,10.030062809586525
9140,3290760,325,21.729988440000007,1.2972151160240173,-0.0074495762586593624,17.94743344783783
9160,3297960,325,20.72803826,1.2955789804458617,-0.014346669707447291,0.46526661813259124
9180,3305160,325,19.298442900000005,1.2953267335891723,0.0023027330636978148,13.820889028906823
9200,3312360,325,17.09075274,1.2956775188446046,-0.011732496321201324,10.99131982922554
9220,3319560,325,18.625027230000004,1.295974576473236,-0.008955150377005339,0.7314714968204499
9240,3326760,325,18.69085747,1.295960533618927,-0.0105359373614192,12.94119302034378
9260,3333960,325,19.981853729999997,1.2962017893791198,-0.0045158881694078445,26.870211553573608
9280,3341160,325,19.709155550000002,1.295253872871399,-0.003054227214306593,9.074762557446956
9300,3348360,325,16.40522137,1.295437252521515,-0.0050765857566148044,5.978516685962677
9320,3355560,325,14.77393566,1.2946077823638915,0.01694599837064743,55.17263202667236
9340,3362760,325,16.003117400000004,1.2944206595420837,0.017021606815978883,40.53907400369644
9360,3369960,325,14.377692139999997,1.2948665022850037,-0.012888696789741517,9.952063292264938
9380,3377160,325,17.87272055,1.2953216791152955,-0.0063701078295707704,25.177908992767335
9400,3384360,325,18.072842379999997,1.294702446460724,0.0015210911631584167,49.59031982421875
9420,3391560,325,12.762385770000002,1.2954372048377991,-0.008885464631021023,23.415762996673585
9440,3398760,325,15.392420289999997,1.29502671957016,-0.006728530861437321,56.19336166381836
9460,3405960,325,15.13015337,1.2935728073120116,0.006357398256659508,31.74588460922241
9480,3413160,325,11.788372969999996,1.2954764127731324,-0.003428168781101704,22.68704776763916
9500,3420360,325,12.469853390000003,1.2951220512390136,0.010490424290765077,15.586885103583336
9520,3427560,325,12.570580060000003,1.2949753403663635,-0.0008346077054738998,5.7800940990448
9540,3434760,325,13.42533308,1.2946096539497376,-0.0019255030900239944,14.915261626243591
9560,3441960,325,13.43827621,1.2953182578086853,0.0007121101021766663,28.446393394470213
9580,3449160,325,16.568115949999996,1.2959008455276488,-0.008968723192811012,0.4267177477478981
9600,3456360,325,11.86698113,1.2959137439727784,-0.002019864949397743,21.239011788368224
9620,3463560,325,11.527933899999999,1.2957313299179076,-0.00129430890083313,3.5130600214004515
9640,3470760,325,10.451432969999999,1.296905791759491,0.0007639190182089806,15.828229832649232
9660,3477960,325,13.360164269999999,1.298114550113678,-0.004212686419486999,17.184863662719728
9680,3485160,325,10.323999570000002,1.2968539357185365,0.008153092116117477,7.253961256146431
9700,3492360,325,9.8510656,1.2975427627563476,-0.0020491935312747954,25.764352655410768
9720,3499560,325,11.63643065,1.2981340527534484,-0.016731679812073706,10.81529700756073
9740,3506760,325,13.792529390000002,1.2989084243774414,0.004379010200500489,28.3302280664444
9760,3513960,325,10.882647399999998,1.2984683990478516,0.0028647361672483385,11.76139566898346
9780,3521160,325,17.827907359999998,1.297743797302246,-0.01192369731143117,1.4753526389598846
9800,3528360,325,12.430060349999998,1.2997038602828979,-0.0069022014737129215,13.101356267929077
9820,3535560,325,18.006947550000003,1.2998907327651978,0.0028374269604682922,8.353341913223266
9840,3542760,325,12.284027899999998,1.3004658222198486,0.0008606553077697754,22.133568823337555
9860,3549960,325,14.072136119999998,1.300111424922943,-0.008801634609699249,4.238314026594162
9880,3557160,325,11.853039800000003,1.301097333431244,-0.005572795495390892,24.216769886016845
9900,3564360,325,12.007725669999997,1.3019586682319642,-0.0036222122609615324,9.345651298761368
9920,3571560,325,12.874616940000001,1.3023382663726806,-0.004658039472997188,5.962323880195617
9940,3578760,325,11.238433799999997,1.3024162292480468,0.002077745273709297,32.05981731414795
9960,3585960,325,13.037974409999999,1.301109826564789,0.0009606018662452698,12.259895366430282
9980,3593160,325,12.664509770000002,1.300867211818695,0.0071102606132626535,21.599545979499815
10000,3600360,325,16.014590390000002,1.300559902191162,-0.011118166893720628,20.83940076828003
10020,3607560,325,14.41978615,1.3016751527786254,-0.005529338121414184,7.375430983304978
10040,3614760,325,17.76276602,1.3026981830596924,-0.011321550607681275,5.773108121752739
10060,3621960,325,15.057413859999999,1.3036207675933837,0.00045259795151650903,20.203989720344545
10080,3629160,325,13.948171360000002,1.3026046991348266,-0.0014236360788345338,15.794964694976807
10100,3636360,325,18.704285020000004,1.3039416432380677,0.0023862503468990324,6.633485627174378
10120,3643560,325,16.45876497,1.3038262009620667,-0.009945254400372505,1.6264612317085265
10140,3650760,325,14.89466494,1.3036434531211853,0.01908496767282486,15.946487993001938
10160,3657960,325,15.059203430000002,1.3030417323112489,0.0028296902775764464,8.269180303812027
10180,3665160,325,12.256976010000002,1.3030995011329651,-0.0022814013063907623,9.06506647914648
10200,3672360,325,12.744058759999998,1.3024267673492431,-0.004805671470239759,15.826066908240318
10220,3679560,325,14.817825380000002,1.3030587196350099,-0.006648259609937668,22.65918035507202
10240,3686760,325,10.909838510000002,1.3035306811332703,-0.00014722011983394622,31.073156929016115
10260,3693960,325,12.369974579999997,1.3034000635147094,-0.005186112609226257,18.3075599193573
10280,3701160,325,16.02600295,1.3046082854270935,-0.010964249819517135,11.683029735088349
10300,3708360,325,12.467757290000002,1.3042366743087768,-0.005929018557071686,9.377932214736939
10320,3715560,325,13.20784387,1.3046738862991334,-0.0018530920147895812,13.934764260053635
10340,3722760,326,16.60757902,1.3053252696990967,0.004952609492465854,20.151510095596315
10360,3729960,326,15.067288540000002,1.3055072188377381,0.0023116417229175567,9.877221658825874
10380,3737160,326,10.925598409999997,1.3051690578460693,-0.010751035064458847,29.092256093025206
10400,3744360,326,11.0466898,1.30545893907547,0.003310419269837439,25.925516986846922
10420,3751560,326,13.196617980000001,1.3059006333351135,0.008538947999477386,2.810417252779007
10440,3758760,326,14.593144070000001,1.3055692076683045,-0.0031328827142715456,14.485808795690536
10460,3765960,326,12.77046552,1.305433177947998,-0.005284119863063097,2.8912099272012712
10480,3773160,326,13.387063410000001,1.305531871318817,-0.007102868892252446,30.258541107177734
10500,3780360,326,13.149282229999999,1.305459725856781,-0.004612496122717857,7.725935304164887
10520,3787560,326,14.77134493,1.3051008701324462,0.007477066665887833,15.1618182182312
10540,3794760,326,14.816684769999997,1.3050007462501525,0.001215585321187973,24.597941207885743
10560,3801960,326,10.44532665,1.3052984118461608,-0.0017954587936401367,27.883530044555663
10580,3809160,326,13.988498470000001,1.3054486155509948,-0.010088310204446315,2.0625327706336973
10600,3816360,326,13.052096240000001,1.3053921937942505,0.003603298868983984,10.432963299751282
10620,3823560,326,13.099517709999997,1.3061824202537538,-0.00464550256729126,37.65271620750427
10640,3830760,326,14.94485032,1.3064609885215759,0.0011822208762168884,45.90073918700218
10660,3837960,326,16.105862039999998,1.3058512210845947,0.0034395098686218263,20.45363581776619
10680,3845160,326,16.68377627,1.3066941380500794,0.003224489092826843,9.46912024319172
10700,3852360,326,17.90675831,1.3070550918579102,0.011611555516719819,36.45246930122376
10720,3859560,326,18.58547675,1.3065895080566405,-0.009599841013550759,5.256019702553749
10740,3866760,326,16.046863480000003,1.30623539686203,-0.018563481420278548,9.258486458659172
10760,3873960,326,15.858827070000002,1.3065855383872986,-0.004507023841142654,2.9167599111795424
10780,3881160,326,18.02928518,1.3077623844146729,0.01068161018192768,24.236809980869293
10800,3888360,326,13.47549788,1.3079933404922486,0.003946787444874644,19.342062425613403
10820,3895560,326,13.2796843,1.307695496082306,0.004797500371932983,35.83833592534065
10840,3902760,325,15.58272779,1.3077067255973815,-0.008467474579811096,2.017046171426773
10860,3909960,325,14.697782900000002,1.308691143989563,0.0005807667970657348,7.010007059574127
10880,3917160,282,16.01008653,1.309235727787018,-0.011676179245114326,1.072766250371933
10900,3924360,281,15.505027559999998,1.309554398059845,-0.004348441679030657,19.29622591435909
10920,3931560,262,11.9089805,1.3085480093955995,-0.0013132572174072265,13.891587448120116
10940,3938760,247,15.384136569999999,1.3101884245872497,0.0014275960624217988,5.41976475417614
10960,3945960,246,16.58279602,1.3113998889923095,-0.005045937001705169,10.351987998187543
10980,3953160,246,10.12581245,1.3114474415779114,-0.000598888099193573,29.51131772994995
11000,3960360,246,13.078761239999999,1.3122756600379943,0.0104094497859478,14.81922514438629
11020,3967560,245,15.132176620000001,1.3122936964035035,0.004754344746470451,39.84935545921326
11040,3974760,245,12.75103038,1.3127243041992187,-0.003369437309447676,32.87487945556641
11060,3981960,245,14.374460119999998,1.3130395889282227,-0.002738593891263008,4.886999022960663
11080,3989160,245,14.615059339999998,1.3136237859725952,0.019252309575676918,37.59420213699341
11100,3996360,245,13.340361300000001,1.3136496424674988,0.002839977294206619,56.21456718444824
11120,4003560,245,14.692845029999999,1.3133559584617616,-0.008682765439152718,16.844328731298447
11140,4010760,245,15.79779325,1.313615882396698,0.019705142080783843,24.15485907793045
11160,4017960,245,14.77849092,1.3129432916641235,-7.020682096481323e-05,41.05139331817627
11180,4025160,245,11.01983315,1.313596260547638,-0.002651271817740053,1.8861984670162202
11200,4032360,245,15.34264099,1.3133004784584046,0.0005891408771276474,15.042304545640945
11220,4039560,245,15.242684259999997,1.3133107542991638,-0.0010403313732240348,45.70317840576172
11240,4046760,244,14.426103600000001,1.3120424032211304,0.008998526260256767,20.537150955200197
11260,4053960,244,14.873184709999999,1.312950336933136,-0.0002750241837929934,27.01179723739624
11280,4061160,244,16.25289297,1.313147485256195,-0.005480970442295075,16.451638585329057
11300,4068360,244,13.110325970000002,1.313775646686554,0.0011723116040229797,14.913979989290237
11320,4075560,244,11.463503410000003,1.313364827632904,0.005291974171996117,38.61911134719848
11340,4082760,244,13.60041666,1.3134236574172973,-0.00398128516972065,23.51465458869934
11360,4089960,244,13.482115799999999,1.312488615512848,-0.0032553527504205703,14.14331426024437
11380,4097160,244,15.369261899999996,1.3132663130760194,0.0007512975484132767,27.782599639892577
11400,4104360,244,14.38327994,1.3135618329048158,-0.011077240947633982,33.981234550476074
11420,4111560,244,16.46385873,1.3134689211845398,-0.004831275623291731,23.36710469722748
11440,4118760,244,15.50247403,1.3138603091239929,-2.6592612266540526e-05,16.87787857055664
11460,4125960,244,14.039035220000002,1.3142691493034362,-0.0011753275990486144,17.24739222228527
11480,4133160,243,11.607347829999998,1.3144055366516114,-0.00634167343378067,6.577350598573685
11500,4140360,243,13.79144722,1.3138800144195557,-0.0027952191419899465,26.03280372619629
11520,4147560,243,15.68385371,1.314519214630127,-0.0001582671422511339,25.949526822566988
11540,4154760,243,10.451854750000003,1.3144351243972778,-0.0054187335073947905,43.29510812759399
11560,4161960,243,10.74051025,1.3152717471122741,-0.018427837826311588,16.217772829532624
11580,4169160,243,9.10659173,1.3155497193336487,0.004212600085884333,23.25073857307434
11600,4176360,243,11.454017980000001,1.3138506889343262,-0.008132506906986237,21.434720730781557
11620,4183560,222,9.29475498,1.313795304298401,-0.0076909162104129795,14.868383240699767
11640,4190760,171,14.273910800000001,1.3135584712028503,0.010155463218688964,5.796969830989838
11660,4197960,127,15.962934060000002,1.3142285346984863,-0.006814035773277283,5.991365806758404
11680,4205160,116,16.83582099,1.312908911705017,0.00226639062166214,28.215271067619323
11700,4212360,116,13.995142299999998,1.3132076978683471,-0.013013388961553574,4.205009114742279
11720,4219560,116,17.73170021,1.3119201898574828,-0.011473368480801582,2.1272639334201813
11740,4226760,116,15.603671410000002,1.3120235323905944,-0.005270889401435852,2.0170695066452025
11760,4233960,117,18.59337681,1.3110653400421142,0.00724862664937973,9.208478435873985
11780,4241160,117,13.58753981,1.311899721622467,-0.008231538534164428,7.736373025178909
11800,4248360,117,14.13329285,1.3111087322235107,0.002361254394054413,6.972564241290092
11820,4255560,117,19.284689189999998,1.3104275226593018,0.0006860241293907166,6.1222715139389035
11840,4262760,117,13.960823459999999,1.310929775238037,-0.011247658263891935,11.877917158603669
11860,4269960,117,18.4467967,1.311682140827179,-0.004100737534463406,22.201382160186768
11880,4277160,117,17.52495177,1.3117841958999634,0.012451869994401931,29.550460243225096
11900,4284360,117,16.49874649,1.3118841290473937,-0.0027972936630249025,11.47185143828392
11920,4291560,118,17.78001491,1.3120472311973572,0.04779982194304466,11.172374248504639
11940,4298760,118,19.44359487,1.3107422590255737,-0.0014662163332104683,44.518557167053224
11960,4305960,118,18.563259869999996,1.3101905822753905,-0.006540828943252563,0.5342831209301948
11980,4313160,118,19.42495524,1.309792172908783,-0.0032564494758844376,22.805358159542084
12000,4320360,118,19.25011316,1.3085336446762086,-0.017504491470754148,4.062687802314758
12020,4327560,118,20.217648320000002,1.3077223777770997,-0.013166034268215299,3.3643923580646513
12040,4334760,118,21.691251169999997,1.306564247608185,-0.015854469127953054,20.238589906692503
12060,4341960,119,19.50301721,1.3067686557769775,-0.018277568137273194,0.5608430683612824
12080,4349160,119,20.612193610000006,1.3069484949111938,0.0008680630795424804,14.802968418598175
12100,4356360,119,21.282608489999998,1.3046139836311341,-0.010126493778079749,1.6701213918626308
12120,4363560,119,21.114155069999995,1.3037582039833069,-0.01321821641176939,0.26429529786109923
12140,4370760,119,21.73865922,1.3038418292999268,-0.014379976107738912,0.43781364560127256
12160,4377960,119,22.797299159999998,1.3018759727478026,-0.0020864129066467283,11.000560341775417
12180,4385160,119,19.82667241,1.3021811246871948,-0.011202253121882676,0.4227647989988327
12200,4392360,119,19.59406399,1.3024677395820619,-0.00393306165933609,9.349127867817879
12220,4399560,120,16.7458689,1.3022822260856628,-0.007136457553133369,1.5157983526587486
12240,4406760,120,18.51849619,1.3014118909835815,-0.0008602688089013099,25.8517662525177
12260,4413960,120,18.33640454,1.3013962626457214,0.0009027748834341765,4.671380239725113
12280,4421160,120,19.017192369999997,1.3002277135848999,-0.006243902444839478,10.007917395234108
12300,4428360,120,22.283193879999995,1.299487292766571,-0.013625890761613847,1.041707044839859
12320,4435560,120,19.348290500000004,1.2981213092803956,-0.016568467020988464,18.60106626749039
12340,4442760,120,19.94846121,1.2970555424690247,-0.013862183457240463,0.26597818434238435
12360,4449960,120,19.63054642,1.297747004032135,-0.009484758228063583,2.7376322120428087
12380,4457160,121,18.40773839,1.2984062790870667,0.0006640316918492317,34.85573835372925
12400,4464360,121,17.60073989,1.2985232830047608,0.006040856242179871,28.563128216564657
12420,4471560,121,19.446255349999998,1.2983408451080323,-0.012880521267652512,7.918572571873665
12440,4478760,121,17.74461313,1.2985668420791625,0.010058003291487694,22.68755829334259
12460,4485960,121,17.14736418,1.2986419439315795,-0.002309611579403281,31.50656929016113
12480,4493160,121,17.04206988,1.2989876985549926,-0.007224505580961704,10.554725235700607
12500,4500360,121,16.85872682,1.2996613383293152,0.003281095623970032,18.333556336164474
12520,4507560,121,15.85734736,1.300645399093628,-0.0023426756262779234,14.787698471546173
12540,4514760,121,18.294276920000005,1.300904357433319,-0.00013397037982940674,23.93581138253212
12560,4521960,122,15.51041111,1.301492166519165,0.022371036652475595,41.30697412490845
12580,4529160,122,16.01386591,1.3005358815193175,-0.01395055204629898,10.603039717674255
12600,4536360,122,15.975977559999997,1.3005860328674317,-0.0029923859983682632,44.08994026184082
12620,4543560,122,16.33449003,1.3010908007621764,-0.005832197144627571,8.0492850035429
12640,4550760,122,20.017586780000002,1.3003101110458375,-0.0032844796776771547,9.318733820319176
12660,4557960,122,19.18958162,1.3004359483718873,-0.0033881816081702707,15.689271593093872
12680,4565160,122,17.33340954,1.300465953350067,-0.0069675490260124205,11.99814110994339
12700,4572360,122,18.59286827,1.300007700920105,0.001999117434024811,17.778968858718873
12720,4579560,123,19.72690159,1.3007180571556092,-0.008541141543537379,2.159322190284729
12740,4586760,123,18.03754535,1.3009893655776978,-0.00010544322431087494,34.31029872894287
12760,4593960,123,17.00680273,1.300210416316986,-0.005798995494842529,9.002445942163467
12780,4601160,123,18.84101147,1.3000200629234313,0.0007249370217323303,9.711727896332741
12800,4608360,123,20.59540051,1.2999065399169922,-0.013306867331266403,22.102971148490905
12820,4615560,123,21.504145769999994,1.2985814571380616,0.0196017861366272,20.885434406995774
12840,4622760,123,21.09595508,1.2984057307243346,7.845312356948852e-05,23.70980436205864
12860,4629960,123,22.53791,1.29706152677536,-0.0173338383436203,16.403681772947312
12880,4637160,124,21.8270259,1.2974686026573181,-0.007265379000455141,0.8418395072221756
